anonyme_Source,anonyme_Target,Weight
85038,91730,5
7490,22500,47
60847,83172,10
250,101751,5
25021,51285,8
41288,109215,11
64347,49796,7
31045,112826,6
53144,101337,5
35962,6292,6
88975,70721,7
67498,22085,21
49535,47907,7
24446,70974,28
109782,7272,7
17808,36415,6
42913,87980,8
55994,83824,17
60822,77772,6
96792,100766,5
105759,25870,11
52148,12511,9
100953,105984,10
66020,59993,22
88158,23919,28
62067,93865,5
104009,856,10
111956,51528,7
106952,93059,13
32826,99007,6
74480,43893,9
109461,63018,6
36906,86428,5
29558,856,8
43460,86283,11
26959,81167,5
44320,93372,14
53829,6037,11
30438,45353,5
47650,69253,14
62888,8533,12
107482,80266,9
90911,40123,9
35282,96357,18
12352,79090,11
7584,66474,5
74068,41526,9
9874,78901,7
23780,70974,20
78008,12750,10
9238,95438,6
73983,94253,51
47913,41934,6
68182,80655,5
101312,70486,5
10420,856,6
32841,98435,7
39797,23737,12
15375,39208,9
8341,78398,7
32012,12750,6
19177,38548,6
17765,48299,5
110603,19752,10
90047,29059,7
14962,64650,5
42166,42344,15
69696,96924,5
20766,16537,6
8634,61951,8
93148,1578,16
90796,78398,11
93129,37055,5
32270,67369,5
39247,97006,5
45939,99432,5
110207,23478,5
22846,42344,6
87791,112826,7
57608,36415,5
17270,36415,6
61528,96357,6
100527,43356,6
32490,69432,18
74673,98767,6
26348,29158,10
62933,12264,13
66751,23868,6
2446,106776,13
49582,107965,6
73346,3634,5
26284,17330,9
71638,112653,5
35841,91199,6
105333,1578,7
51653,103946,8
55284,31753,10
105744,11817,10
100959,88096,9
61003,86428,5
15617,90636,7
99499,34338,5
82609,32452,5
91409,37757,8
31281,42517,6
1964,7706,9
7558,60467,9
7002,52848,7
84395,102346,5
92898,14587,6
97557,72302,6
5394,107965,18
73503,35594,8
89105,35594,9
18371,80488,7
38184,84100,6
81156,73051,5
106723,100029,5
10410,64991,6
31875,44852,7
64852,22341,10
28024,44852,8
87240,59958,5
20430,100766,5
14616,110470,10
78546,67724,6
7226,4965,6
38384,63799,6
76731,46295,7
101252,27861,10
63354,110482,5
64621,93059,8
86913,14310,9
75552,20920,10
43109,97648,8
106811,2919,5
39777,17596,5
73282,106684,6
54573,103946,8
28580,84624,11
28478,70900,5
64999,9340,10
81918,46481,11
88439,43530,6
63751,43530,8
103934,103436,5
42166,69124,8
31653,104542,7
78041,77824,9
25492,99171,5
111739,7405,7
82864,56720,12
87394,7405,5
11091,27738,17
3133,24361,8
60578,1592,5
7262,40437,5
69586,84624,7
5888,72362,5
85690,20278,8
61741,75638,5
112790,64679,7
58749,67369,7
101364,48765,8
50630,66474,6
99240,54387,7
33599,95136,8
89493,22341,399
47008,19227,5
90852,84978,7
31996,26833,7
84664,109173,8
42873,94253,6
79386,19848,6
82933,35594,5
72274,22341,35
40281,51103,10
38453,96357,12
53015,22601,6
17758,22341,13
68977,71126,12
49582,84624,7
104600,31753,5
57534,81225,6
23507,4965,5
55859,109683,6
8210,7272,5
43020,56261,7
68374,5230,7
10302,86428,7
22224,97760,7
93991,79487,7
107087,90560,5
77896,45969,7
38124,35594,6
281,35594,5
4544,103436,8
107940,22341,29
47716,92388,5
65702,43530,12
21031,86428,14
20967,109683,5
53758,66941,5
105820,35594,6
62875,96737,23
51660,20278,5
90208,38291,7
35422,82886,5
52137,85619,6
17001,43893,13
69098,22341,7
101641,86428,9
108320,2746,6
29966,75393,5
54709,86428,6
33164,31753,9
34291,22341,7
48310,91131,12
98909,103178,7
102549,1166,5
91775,86428,5
59905,107965,14
16839,86122,5
21454,63799,8
10663,101968,6
82968,84624,9
47659,43530,5
103286,35594,7
90319,35594,5
103169,37757,13
82588,40096,5
37381,103178,6
56605,82784,6
84850,56355,7
30706,59958,8
45075,74921,6
54776,22341,81
65817,93154,16
5449,12511,6
110205,90174,9
21640,11550,6
72038,85645,8
93696,85645,6
99925,94343,9
4057,99351,7
107350,22341,6
19636,79090,13
80068,74359,6
108678,35594,5
58321,4957,5
77964,28811,6
60175,18463,11
28221,71608,5
19417,107965,9
1291,79586,5
56165,2007,10
110059,102346,6
35464,51047,7
59707,98565,7
39181,103178,8
32235,57453,5
40180,111548,6
37025,34629,5
100996,29276,11
60542,23092,5
32384,16465,5
36254,16465,6
36617,1172,5
15988,36415,5
72062,59698,6
54599,82886,9
45847,7671,6
21591,28811,35
102307,79487,6
72148,67613,7
65111,64854,13
34193,69253,6
60697,29020,15
86214,81225,5
109579,33567,6
50950,79090,5
7824,12264,6
2921,111656,6
69975,27861,6
62472,103853,8
99265,51047,5
47134,31486,5
90814,44557,6
90969,47673,12
95878,63799,6
85730,112852,10
59930,12511,11
26348,7844,7
106152,12750,5
48607,35594,7
13368,35594,5
17044,101211,5
77849,72006,5
14821,8728,7
7864,75825,7
58480,27584,5
102932,51047,8
44208,86428,5
62354,86428,18
3243,103185,8
30803,110348,5
6903,38327,7
53956,8533,6
21991,44852,6
35867,79368,6
45626,109173,15
87171,29981,5
38528,7003,8
22878,112654,5
53416,80401,14
105054,82886,6
23222,856,6
25504,6291,6
6288,82350,9
77129,35988,6
3398,102083,5
99185,102346,5
76996,70974,9
65536,28914,6
56091,36223,6
35486,22341,7
62210,98435,6
19485,106729,5
40934,92425,8
112112,103436,5
1388,1388,22
1858,82578,7
22951,108173,8
44061,2007,5
49773,17914,17
34380,40659,10
54834,84624,5
72366,2786,6
662,1367,7
71646,90647,6
23352,20242,15
86780,3006,5
28456,61989,6
91775,110006,6
6303,59698,6
56557,38090,5
40172,86428,7
88293,63799,8
73525,19752,8
55451,93059,7
83493,4610,8
89462,108352,8
63105,3844,5
43457,84665,6
45430,84621,5
68746,107208,36
48054,15001,5
44032,15001,5
48982,63242,6
76331,112656,5
57732,74909,5
6643,86428,12
64680,86428,5
94019,81140,6
8806,43530,14
47728,70974,9
20672,107965,5
14436,40913,14
73105,93059,15
59393,40913,7
89035,43893,10
28432,28432,5
64211,66474,11
13519,107208,9
96111,86428,8
16261,79725,8
58442,64948,16
12585,59593,8
953,102214,31
92178,71037,15
59753,12750,5
61872,82174,6
38082,82402,16
29347,15059,7
89349,75289,6
29355,67369,6
43706,70974,5
66020,16496,13
92509,51067,5
18727,79090,6
47608,111281,6
25772,82312,6
90469,70974,6
103314,15001,5
67163,7003,8
50017,46779,5
5985,86428,10
51140,10709,8
24190,62292,7
10573,44465,7
91996,86421,9
94830,94830,5
17269,44960,22
95977,43770,10
37056,82214,6
14128,37757,7
37764,12750,7
107362,15001,10
111156,54370,6
18107,93059,5
11767,98881,5
18505,93154,7
6660,3779,5
3464,80266,6
86725,40913,12
17872,86428,5
93286,112826,17
80010,44852,6
5465,108590,7
39356,56609,9
89521,35381,7
4444,17571,7
21855,21855,5
55768,93074,14
56187,75520,5
70682,38754,5
94068,10900,6
13845,72702,5
29384,79390,5
91511,88765,6
91354,8728,11
20047,86428,5
94228,86428,6
81280,98881,5
25874,42344,6
68540,48208,5
35915,29977,5
46410,81505,5
31558,37840,6
91340,37840,5
3403,92312,5
75255,37757,7
572,36660,6
17706,54370,5
72083,12511,5
3723,82174,5
44206,47859,14
42440,76236,6
6466,70799,14
27502,83824,10
110698,51703,5
81325,25245,6
41724,22341,5
71951,109415,15
44161,86330,5
20958,22209,6
91119,51897,24
111453,79096,5
102551,22341,8
36980,12511,7
41473,36746,6
6953,44852,5
56178,9226,8
51455,79487,5
65676,54932,7
94382,97861,5
70798,22341,12
19543,107208,6
20819,76405,5
27836,40913,6
44789,22341,15
66419,14762,6
3823,109683,7
47937,12511,7
81866,49691,6
42143,105984,6
3372,93059,5
35575,46604,11
98538,58817,5
84786,78398,17
19619,19469,5
16176,86428,6
22927,22124,5
22663,83942,8
112834,8414,12
99882,51669,5
48220,12511,7
73862,93059,17
82120,70032,5
5509,19533,5
75012,109048,7
108692,71989,6
46907,27584,5
100621,50668,6
105261,46669,5
29347,11757,6
87867,27738,6
102652,76328,5
20438,75190,5
30026,105457,8
98924,23003,5
9861,104909,8
67472,86885,6
56695,78387,5
32454,66263,7
25778,66263,8
43977,39245,6
25932,54370,7
6656,86428,5
104746,77824,9
65314,86428,6
60355,66263,5
80718,82761,8
83747,86428,5
59263,86421,6
27318,93059,6
90130,70974,16
46162,30658,5
99662,87980,7
1730,12511,5
99886,34958,5
35066,17846,5
27702,102346,10
33283,98881,7
30021,52417,7
62698,16136,8
22360,40065,6
67285,105947,5
97545,83355,7
7804,103436,6
43904,75205,5
74805,66135,9
83583,89598,5
74013,38307,5
69955,110890,6
6685,81225,5
89781,2474,9
26708,94253,10
19812,18979,6
74460,19560,5
107115,84624,6
109443,90174,11
30273,2007,11
67288,105984,6
63206,96357,5
21852,72473,7
56617,79487,5
44628,1702,8
2170,47346,8
67969,79487,5
78238,62194,5
16194,108683,6
107741,91841,5
68746,47171,5
106828,107208,6
43688,22317,6
81462,57394,5
86160,78398,5
14191,58932,5
14996,58539,5
13387,45392,5
70149,28951,5
49374,46832,5
49626,24014,5
32804,54515,6
17120,55427,9
76801,73756,5
67260,67369,5
110907,86260,5
14015,16136,5
34211,84682,6
53999,9226,5
95326,86316,5
60772,12923,5
42110,23003,7
63610,65374,7
70937,64510,6
91538,83545,5
72010,77824,6
29712,104215,6
92509,79362,7
92536,27861,6
29380,14762,8
84255,46481,5
38445,112336,5
89984,36520,6
44716,3244,11
89650,49919,8
46925,89987,6
92180,51897,7
9842,22601,5
9712,74815,10
49858,49330,5
30642,9226,9
102887,33672,8
23159,24361,5
23603,16845,12
47105,93059,6
84033,3923,5
85003,23003,11
50875,80825,6
32309,53067,5
106756,65088,6
72445,32685,5
59289,14762,5
48485,66263,11
102427,80310,5
7650,66263,6
109917,86428,6
45206,102922,5
71765,79559,6
108800,42911,5
58678,46509,6
13717,12264,6
913,11986,5
104957,65907,5
84100,10200,5
32664,66644,5
69629,61238,6
71696,34881,5
11942,27584,5
65575,111281,5
34997,56130,5
89949,91812,5
77302,67562,6
81456,54370,6
61763,66048,5
73477,39245,7
10219,84624,5
104081,102346,5
102038,82886,5
99425,56720,7
29649,37757,5
101374,11550,7
101352,101352,5
21316,22341,8
43128,82520,10
78624,16465,6
58736,108352,5
50854,20401,6
7361,17634,6
89763,40703,5
78486,23220,5
94515,101337,6
23894,36767,7
33644,16136,5
74059,81958,6
74239,24361,5
108633,59520,5
23558,69253,6
19551,37832,7
15931,84840,8
86351,103436,5
29444,24923,7
55946,22341,6
1252,19752,5
44851,44851,11
30722,69124,5
50417,62789,5
105806,84321,5
112022,76303,5
83104,100056,6
21017,8728,5
71365,44852,46
33925,58885,12
20012,46812,6
101602,22341,623
45205,1245,176
77875,39419,13
22584,66543,7
89074,79586,30
27265,79586,6
89980,47267,6
33849,42517,7
6466,68264,40
37903,103436,9
6473,36776,7
17036,66993,23
95403,86428,10
56157,63617,10
55512,67613,5
37044,12264,5
16516,7239,21
104208,55456,5
23675,101834,7
39496,112826,13
20893,54370,5
97659,95136,10
55148,102716,7
63647,46950,5
71233,12511,33
61160,103436,9
1619,1619,48
89616,9226,7
101194,83355,7
38069,83156,7
2625,22341,669
110255,21062,5
106843,51127,7
16297,95136,5
14659,10900,5
6798,28555,9
69240,105510,6
86084,103898,5
37155,79467,5
45307,36427,40
25791,2007,17
83884,84624,21
106755,89158,7
45812,63583,37
70627,12264,5
69468,109111,13
111688,7439,11
53487,53487,16
23292,79528,7
33433,100136,5
75994,29059,13
23604,40638,32
38180,93059,6
6951,59152,6
110263,3040,174
72100,73917,31
98881,23581,6
15306,4400,5
98147,66543,45
4524,36415,24
13921,93002,13
78729,44639,9
30469,24361,5
69641,69253,23
2490,8368,14
72802,105984,5
71140,35594,7
109563,37757,17
50609,70974,6
13382,83230,8
22286,98881,11
112164,71025,5
80799,24361,12
30032,93865,5
40191,29977,12
19116,41848,9
63527,84100,12
110263,38307,39
93012,12511,6
90098,93059,9
39154,59097,5
48912,43530,5
61716,71608,5
50809,7405,6
12095,27584,7
3649,86428,8
27078,93059,95
13135,85619,18
3906,87980,6
37324,87980,5
89017,97425,8
69456,33150,5
95368,84624,28
20474,13562,7
6813,9421,7
85114,28914,5
107115,8014,12
56502,2661,5
17619,29977,52
69983,63242,5
30616,103436,21
84483,103436,37
871,91422,7
67146,27584,8
99866,61471,13
41053,99351,5
24231,29977,32
68372,5918,6
56868,54494,18
40881,1367,6
91379,38261,5
72779,109048,7
21184,103436,8
75383,54494,6
74514,32213,9
88822,12511,5
99690,96357,14
59510,10610,11
70027,70974,6
29550,41934,23
85947,78398,7
81813,84624,15
28594,79586,59
80788,48393,7
78238,7439,12
10967,38261,7
35522,51703,5
68155,50927,9
99469,22343,35
108461,1367,13
58736,19752,7
18603,24361,5
40808,30523,14
12531,101002,13
95926,35381,9
13010,22650,21
11468,59993,8
51100,67256,19
27964,70486,5
60166,57528,26
105091,15001,35
102102,74351,5
67100,54494,5
100969,70974,9
111999,1245,7
99206,103958,92
31432,16022,6
18022,101972,7
8357,8533,5
95777,47768,5
28285,45353,5
34016,107965,14
104498,94352,5
108354,107965,21
46650,15248,13
48544,32735,8
61405,14434,11
2347,100162,79
79995,56130,5
18428,2520,6
93483,100119,7
22592,398,5
44575,73968,5
95995,49596,11
21036,78398,8
24318,12750,12
99941,12750,6
109363,83545,7
80918,1367,14
47558,70974,16
51980,101002,5
71306,57893,7
45499,71440,6
8344,70974,15
77643,23919,6
72814,16229,5
60380,12750,9
4673,107051,12
17512,48765,19
66,96357,12
25324,25324,11
29286,37757,6
108646,8533,6
56058,43092,5
7428,37757,8
75023,108352,24
80810,102346,6
100712,29977,19
16439,66818,18
56303,29977,5
27261,8728,17
42241,33150,6
72092,56053,8
47834,28951,6
32544,62250,5
12091,85655,6
82432,8728,7
49192,82886,11
10531,86428,19
16363,82014,15
83835,83835,96
40812,35796,5
47576,38261,7
23417,99492,53
67486,87404,5
30711,28951,5
95068,53951,7
60627,86428,5
67161,47859,10
41530,90917,7
52216,8533,11
81648,86428,20
14890,72702,5
60175,23868,11
112882,89561,19
22303,38291,8
16592,112604,38
2461,72108,5
21061,37757,8
61019,72338,7
95708,28951,5
28231,7272,24
97326,111968,13
88077,101002,7
59602,49919,26
94549,41526,5
15477,78398,7
65792,10900,5
15822,107501,5
80373,53067,22
35513,33150,19
16210,76339,6
26911,7272,9
47436,4077,16
89241,32735,40
87519,45715,10
19815,37757,8
40480,67369,8
8366,856,10
48974,3470,5
77694,87404,5
97936,100943,8
25133,29977,5
14668,86428,15
67511,29977,6
89937,89598,8
14301,48299,10
37487,86428,7
80042,49330,6
90086,18794,6
44011,19752,6
69478,89513,8
4624,107965,9
9803,58872,6
72176,69802,7
95576,7239,7
48490,29977,11
16099,96357,7
20437,3844,5
74037,101174,20
5946,59958,12
73568,15372,7
25310,2635,7
93838,79912,7
30254,22341,261
92303,49223,5
24776,76857,5
11032,90427,5
21907,47859,40
17775,79912,9
98400,10436,12
84898,84624,30
28779,85645,11
26560,34296,6
108050,102346,5
35888,79912,7
65032,13625,5
11689,43649,5
65172,83824,34
83806,4965,6
82882,102346,6
41404,58254,5
37998,54133,6
19475,103436,7
3575,83545,8
52768,82452,12
57192,40913,24
35979,2747,5
9156,71516,6
18555,19898,6
59222,35594,6
58288,100681,7
27819,83375,12
103597,12750,10
81994,12750,5
62321,51897,35
15506,38291,8
92323,24361,7
106572,32735,10
80519,1578,6
87797,56874,13
11808,79090,9
14765,14144,5
19846,95136,11
32762,86428,5
93394,80266,5
57642,46192,5
99544,20903,6
12295,4189,5
76412,100603,23
89243,102346,5
81007,101440,8
25068,102346,7
110307,42298,18
16006,102346,15
112800,85228,7
58717,7405,5
72857,100882,6
82,80704,7
49702,60682,7
80315,10200,7
75716,47647,10
27574,67256,7
78082,62250,8
36127,64719,18
30604,43530,6
101906,41815,7
89786,37757,9
1183,80946,7
92364,72802,11
106208,59593,9
71173,76951,32
39537,103436,21
70110,21475,7
37954,29497,9
97734,93059,6
49177,45632,5
6281,99427,9
97792,63987,5
67244,78398,23
99019,66048,7
25638,7090,5
27149,77824,6
25842,8728,12
10270,22767,7
84561,38184,12
21755,37602,7
19344,45715,6
16461,43530,5
41834,108454,6
11511,2635,7
96590,63551,13
96040,11882,5
77157,22341,243
17600,26378,7
84956,23196,11
61078,83824,20
87634,72702,46
38303,78398,11
105784,109683,5
90902,59993,59
64273,97972,21
59682,30523,5
82688,56948,7
56706,1367,6
43816,33150,7
65817,62194,17
67394,42298,13
90004,38291,5
83194,45141,11
96294,67369,10
5183,53067,5
60207,1578,8
71739,89231,5
54348,79586,5
90947,32487,5
85394,86428,5
83319,86428,41
37441,36415,7
60566,44557,8
46510,10610,10
43694,99351,7
2764,23100,15
83762,37757,5
65243,79912,5
10206,74062,5
60952,111982,6
105202,9340,6
37804,28268,5
37792,82886,7
67313,22317,16
51367,85118,5
26112,3128,5
45029,60044,6
82,34056,5
65817,13673,8
90077,19179,5
78801,112604,8
2347,20107,5
39845,86428,5
3546,12511,8
19407,40913,5
106386,93319,5
34207,29158,11
36180,105458,5
8046,8533,17
50326,73667,5
34185,86428,17
62832,25127,12
80120,10696,5
34001,76601,5
55019,10696,6
80514,106192,5
47328,86428,9
85994,32735,10
55343,84621,27
85457,12511,5
2472,45715,20
33074,70974,8
42521,86428,10
91135,38291,17
79581,61238,8
66278,53067,13
99244,99244,16
22927,44388,5
5642,47308,11
3218,58012,8
92721,13625,6
65617,100264,8
62092,100943,9
68557,81167,6
9083,69253,7
106153,79014,7
489,24884,5
91599,38261,20
57343,37840,8
45177,109883,5
21251,35796,5
56715,35594,6
33796,33796,14
2588,86428,14
92422,83545,7
106035,102346,7
52067,35594,5
99290,37757,5
32572,93059,13
34016,71281,7
9950,26219,6
112575,7090,6
90692,37684,6
93413,67369,5
58822,59593,29
12947,79528,6
91991,42298,7
174,79096,11
47134,20548,6
19289,24846,22
71388,66474,7
49755,98881,8
25425,93217,6
61685,37902,8
19052,55053,16
37068,60682,6
112417,89456,5
6221,71870,8
72002,91130,11
8518,7439,5
3133,28793,6
62743,103436,9
20522,45890,5
89931,10696,5
79765,70486,5
58293,66474,13
27492,99351,8
39582,23828,9
107830,70974,8
3454,39516,7
64533,93081,6
69317,76540,10
53651,15248,6
71711,4881,7
18395,29421,5
22355,26396,15
95840,72302,14
96733,21232,6
89148,109111,5
104980,108984,6
5696,7090,9
42296,67562,6
59457,73979,7
52190,70974,5
34530,24605,6
100206,53951,5
13261,28604,6
104704,73667,9
55474,103436,14
91414,99492,6
28071,1367,11
58874,50966,8
40363,101002,5
88139,112604,9
46966,76809,6
36397,25324,5
95995,33165,6
4626,1367,6
92200,84624,5
78628,1367,8
24233,82174,5
105537,70974,11
16213,102346,8
73318,72302,7
54127,5986,9
102624,24846,7
91577,10900,5
81491,4519,15
6869,84624,26
8565,82886,17
34720,107965,8
68681,92773,5
109361,107965,8
74091,4733,5
9080,42344,7
19872,19898,7
27259,22619,6
72583,24689,9
89685,34338,5
73948,107611,7
49446,99689,9
13940,107082,5
29086,58872,6
72356,50080,8
10940,47859,13
17769,37757,6
70678,109042,5
17606,12355,5
84995,43045,5
50222,111289,17
60370,86428,5
81999,49330,13
34101,88591,6
17302,86227,6
40623,94012,8
35018,7405,8
42278,10022,9
57434,70201,7
66498,30834,7
27985,96357,6
89385,96357,5
80949,4965,7
36374,44316,6
34267,35594,6
60061,35594,7
112122,59593,10
82257,28793,6
40881,86428,10
38184,76050,11
31537,69253,7
36695,45523,46
34494,106341,5
27288,105224,9
85868,45523,33
6565,49803,5
18196,28793,5
29079,28793,5
29999,105654,6
83871,86428,5
106212,86428,5
46847,12511,9
16129,5190,6
85996,8533,6
17798,43530,26
34164,39516,5
44818,69283,6
85721,40638,5
75953,83824,7
72363,3175,6
11739,13239,17
72002,1367,12
81276,12024,11
102638,33177,11
91858,104542,5
32143,66048,6
58423,104156,6
28567,42112,5
108431,19227,6
73727,102828,8
52951,83448,19
31133,16321,7
81011,12750,6
72192,110791,5
26709,40913,14
16719,22341,6
27178,84624,16
2893,79139,6
23419,105426,5
30053,76114,6
30581,109136,5
75223,64650,5
55162,16931,8
60889,8533,18
65094,95723,6
12442,22341,6
77084,33150,11
10341,33595,7
55512,5413,5
63652,19217,5
91137,112056,6
72665,86428,8
6053,79228,5
75801,56130,23
61634,61634,13
7074,69253,5
110394,41366,5
31289,109683,7
15792,109683,7
56152,69407,8
21375,3149,5
34432,104605,9
107984,17494,5
103771,17541,5
94376,12750,8
71651,24885,5
31227,66119,12
2676,35594,6
9482,38291,7
59336,86428,12
75430,112604,6
87374,82886,5
28543,15248,5
111267,59698,5
91093,36415,6
50973,27861,5
105342,106026,5
15560,43893,13
89846,40913,6
20736,77432,5
41821,19217,5
110751,101190,11
28144,59993,6
31379,46239,6
49559,14144,9
38700,38700,6
97876,37757,9
91746,91746,28
90401,4650,5
41590,28793,8
108559,53067,7
86943,20683,6
66169,65521,5
57904,76464,6
58736,104156,9
48577,98933,6
65745,62194,5
32001,103726,5
50087,26187,5
50125,24605,19
37762,17596,6
20182,23092,5
43442,14144,6
19303,64856,6
7741,37757,7
5879,56725,5
43217,47188,5
105978,8728,13
100429,7568,8
63507,33088,5
48931,63710,9
51742,48057,6
41814,76236,5
103454,23291,6
61412,96737,5
30447,43530,5
111041,45523,9
91492,43530,8
58221,17830,5
81364,35594,11
20650,29421,12
98788,56874,6
29095,103178,5
48273,72302,10
66730,12511,5
60933,100943,10
92427,101834,5
47532,35594,7
24140,42769,5
39484,105984,6
10941,82174,8
92439,55101,8
86951,64052,5
33369,79922,5
103926,22341,5
12209,19227,5
4972,86885,10
10368,42747,5
1331,19382,7
31227,105348,8
79106,1578,12
25389,103436,7
13138,87980,11
41718,100766,6
34526,44150,6
78173,28811,13
42887,43530,7
94713,59156,6
71255,85645,6
95325,856,5
17553,106937,12
89225,37757,8
28827,44433,9
36671,2747,5
18555,10900,12
13293,91554,5
3272,14144,7
69318,95065,9
33108,36640,7
33564,38218,5
61973,86428,8
104967,68701,13
58881,63018,5
13364,28793,9
45933,22442,5
92614,70974,8
78198,35594,5
32445,56261,10
47944,36776,7
89684,36520,18
57438,109173,7
46447,31777,13
92316,8533,5
37117,105600,5
88614,77412,5
100900,61242,6
110994,108590,5
78485,47829,6
92835,103178,5
72633,69461,6
99481,29667,5
28804,86428,6
63325,100162,5
87193,82242,8
25741,64978,7
22974,25013,7
17460,9650,6
31758,86428,8
45626,38681,6
98484,43530,5
76556,76556,6
33069,110470,6
49525,45969,10
31465,35594,5
65615,87509,5
26435,65782,10
20060,106729,6
362,82886,10
55854,25013,11
109982,16107,5
12575,43578,5
83998,600,5
6798,44960,7
15866,82886,5
69750,63799,7
33396,24605,11
7900,52189,7
69920,58872,5
66303,856,6
53524,103436,6
82150,58817,5
772,1367,5
61295,90174,7
4477,91131,15
49768,211,6
20032,43530,5
65896,12511,7
105588,13389,9
57011,86428,11
106512,19752,15
96858,74971,7
83334,93059,10
46476,112826,13
100129,67369,5
4638,82402,9
97108,62194,6
81664,39544,5
55922,109048,8
101790,86428,7
63097,89404,5
13574,85645,5
51742,61554,7
47949,30716,5
59449,79600,5
35582,86421,9
68,64948,9
98809,83824,5
5233,37757,14
5311,8533,8
46794,8533,7
111875,31753,8
85699,77824,11
60406,104726,8
61698,65167,6
45011,107208,5
44642,56365,16
72929,40638,7
85828,23220,9
25822,3844,6
2288,22341,18
89377,7854,5
104647,7272,6
78105,83824,5
108301,101834,5
82412,54336,5
45515,42561,5
20019,109752,5
52084,4189,6
19360,71145,7
34874,25060,7
78424,62756,7
86916,37757,8
5722,15001,7
42715,48208,5
33473,63190,5
101524,1578,8
59896,44960,8
25618,74453,5
16242,134,5
78231,25175,16
51539,65296,5
67659,82402,5
60954,10418,9
100785,60923,5
7315,93059,16
93452,23092,6
64282,28604,6
27198,41844,6
109353,93059,14
110820,74815,10
12730,107208,7
69252,108953,7
65817,72780,5
21540,102033,5
10101,79090,5
68236,97861,5
41000,12511,9
98311,57465,5
12251,93059,13
56137,99689,8
109216,100224,11
67409,37840,8
95296,16136,6
45100,62666,7
78552,18354,10
83657,87980,15
64700,70974,7
65727,18979,5
9197,52764,6
620,93059,18
29607,15001,6
390,93059,8
25833,39982,7
81235,83824,11
4191,44960,7
43816,49330,6
25366,61490,7
28354,47859,5
28171,77287,5
5642,83608,7
11152,9226,5
9708,66119,8
75691,22341,68
31944,66644,5
44909,66119,7
25366,94655,13
94622,50691,6
6965,19610,5
75565,49330,7
30186,22341,11
38230,39772,5
2291,47600,5
31135,66135,6
109275,22650,5
112022,19179,7
84796,86260,7
26319,105678,6
63607,51897,74
26530,66135,8
104637,92907,5
8426,109283,6
4699,66074,7
59085,23003,12
41820,104551,8
32725,25355,7
13717,36583,7
99323,103436,6
93957,82311,5
74182,14775,5
59276,35050,7
72450,105348,5
32405,51227,9
494,36767,13
2045,54370,9
106871,73181,6
14119,93154,6
79093,59081,18
13035,85645,5
61243,43893,6
69865,88096,5
81040,59993,8
94027,42417,8
67076,4189,6
45437,13377,15
73549,25013,8
9242,100224,7
15938,33533,5
41058,16537,11
68976,24542,5
53885,97131,5
80020,43530,5
103822,109048,6
73245,83317,5
34233,109889,7
38971,19898,8
68722,12750,5
16844,102612,8
36012,45058,5
67485,20123,6
55015,44852,38
84547,1578,9
49401,37721,23
61686,8728,6
3378,93059,24
51539,5245,13
92332,100264,5
28925,56261,5
48586,12264,6
84100,36767,12
96988,102346,6
34924,86428,5
93715,31753,6
17775,109305,8
84616,63098,6
109947,86428,5
43087,60176,5
38491,105947,6
86991,66263,6
63032,54494,7
70146,22588,5
17313,35988,8
23072,64219,8
31411,17999,5
104210,23003,11
427,39556,5
9890,22341,16
45416,45438,5
74905,45523,6
7693,84621,5
82399,4909,5
14522,111968,6
109054,24605,5
47546,98865,5
84071,26304,7
74604,27283,6
111598,75289,6
100682,51047,5
21063,8533,6
74083,79042,6
51741,81622,5
60840,44852,7
108663,84624,7
1812,95652,8
24616,85655,7
18758,87333,5
87333,87333,6
50325,72302,5
91536,103291,6
80631,54932,9
86178,67562,5
52380,15001,5
80195,600,6
43607,12264,10
62896,102346,6
14374,86260,6
110263,65374,5
94905,70949,6
13804,81882,5
71031,22341,7
96062,54133,5
110432,21813,5
22712,29054,5
11037,54370,8
72659,34759,7
82583,103436,6
82279,67562,5
68597,23003,6
28850,108674,7
13917,23285,5
82809,56928,5
74460,5772,6
33574,56261,5
40170,109488,5
48878,66644,5
90344,6037,5
53439,44465,5
84290,15825,7
20200,77824,5
14872,66263,5
40095,66263,5
110824,12511,18
101318,4949,6
90164,4949,6
67415,69753,5
108478,49242,6
91012,47859,7
112388,33948,6
108716,3006,5
82368,96089,7
92559,80704,8
75852,37445,6
31120,66263,5
26144,87980,5
23501,12750,7
35582,12495,5
52216,47504,5
43646,12085,6
48765,20278,8
37118,54370,5
40551,400,5
102631,51067,5
46162,86951,7
76969,82242,8
83304,103436,5
14605,8533,5
112333,86428,7
83880,25174,7
43149,105779,10
41313,41313,5
33256,75289,7
35502,3006,13
14241,98881,5
19362,63617,6
44114,66263,6
54735,72302,6
71644,38993,6
8978,85645,6
89385,84840,6
98311,13487,6
64035,66263,6
25386,81140,7
34022,53900,6
95924,86885,5
57387,19752,6
2732,23919,9
85805,38993,5
67064,1367,6
20931,103897,5
49868,25491,8
109201,58702,5
830,103436,7
86840,82775,11
37360,58872,16
77513,97525,5
62888,23092,7
73241,89987,5
61873,12923,8
6355,36767,6
59827,46293,7
110225,66263,5
87441,78398,6
112468,8533,5
52262,72302,5
79063,94545,6
19276,22341,5
83789,20022,6
55971,18221,5
50626,24605,6
74261,103436,5
28543,35380,6
45370,22341,5
64737,82520,12
5869,99463,5
15713,103436,6
106490,82959,6
89781,24130,5
73406,23003,5
58875,36776,6
64410,66993,9
