anonyme_Source,anonyme_Target,Weight
1839,1839,1
1404,1404,1
2012,2901,1
3063,3156,1
677,3567,1
1452,1129,1
1787,2285,1
3462,3225,1
796,2486,1
3198,1007,1
611,36,1
1654,1745,1
472,2513,1
2858,2044,1
2980,1269,1
3481,1464,1
1871,1871,16
1959,566,1
1324,1324,4
1259,89,1
3050,906,1
1941,839,1
2899,2571,1
3548,735,1
1125,581,3
3225,1137,1
2843,3475,1
2559,693,1
232,3505,3
2007,3146,2
2848,2848,25
1775,1775,19
3520,3520,2
2490,2291,2
89,1652,2
3114,2222,1
648,3512,2
2442,2442,4
3000,730,1
1333,2166,1
1960,1960,3
847,1373,1
3182,3182,11
3165,1548,1
662,2340,1
1540,3405,2
2397,3221,1
1854,183,1
201,3533,1
361,329,1
3153,490,1
1100,1955,1
1787,3056,1
63,3281,1
1222,3105,1
2289,989,1
198,1198,1
1409,159,1
770,1738,1
3152,2161,1
287,1830,1
218,2602,1
2297,2297,2
2876,566,3
1650,170,2
1033,3228,1
1153,1458,2
1537,1495,1
3073,1891,1
1703,1703,1
361,429,1
1807,2675,1
2279,1434,1
492,2582,1
1562,347,1
3254,286,1
1839,442,2
490,214,1
2439,3156,1
2167,3092,1
546,1138,1
2809,428,1
1211,2292,1
1149,3547,1
2547,36,1
2967,1792,1
1436,1964,1
1819,2809,1
2340,1849,1
466,2018,1
3156,1403,1
2593,1461,1
459,356,1
2884,3208,1
2038,2038,1
3288,256,1
1931,63,1
490,2013,1
466,967,1
63,1931,1
651,2877,1
2918,2759,1
1153,2301,2
64,2327,1
376,641,11
1683,2411,1
1117,1117,28
2187,2187,21
435,568,3
1,2077,1
2897,14,1
447,166,3
3193,2642,1
3436,3594,1
1745,1745,7
2299,3584,1
1020,758,1
803,2383,2
2912,803,1
192,1479,7
3327,1072,1
3211,3211,8
2739,2739,3
1439,1579,1
1222,981,5
3064,2942,1
102,2837,1
218,2351,1
3494,1570,1
687,664,1
3287,2529,1
3225,679,3
2856,1315,2
3254,1907,1
3549,2226,1
782,3182,1
1423,2575,1
518,927,1
429,361,1
1287,1658,1
2007,2206,1
271,367,1
2658,2175,1
2369,693,1
1324,466,1
756,1337,2
364,1153,1
3601,875,1
1325,2710,1
2116,452,1
1324,2108,1
1650,3546,1
1929,661,2
1819,967,1
3403,1318,1
1030,689,1
2143,637,1
3441,3180,1
2604,3170,1
2838,1871,1
1768,1061,1
234,1914,1
1965,466,1
3339,1824,1
3264,3427,1
2335,196,1
21,2528,1
2430,537,1
1324,2056,1
1315,2351,1
1200,1531,1
2568,2353,1
394,2894,1
1039,1531,1
523,2311,1
666,1178,1
2175,2337,1
1385,1385,1
3509,3509,5
1403,2724,1
3063,3063,5
2302,2494,1
3088,1083,1
2331,1689,4
3016,3016,2
1620,2924,1
3127,29,1
1036,1624,1
3447,306,1
2131,2131,1
2559,186,1
1106,546,1
2824,3608,1
1403,1862,3
2199,2944,1
1689,2331,4
2798,1247,3
3406,2216,1
3331,1693,1
3155,3159,1
3491,981,1
180,470,1
2074,2268,1
1466,707,1
490,68,2
3140,3140,3
3359,3403,1
3504,1749,2
2990,17,1
466,749,1
2982,1002,1
3185,1798,1
3192,401,1
3208,336,1
3423,3099,1
761,3194,1
401,2771,1
2131,1743,1
2996,1437,1
1125,2301,1
572,2044,1
2123,803,1
1263,2358,1
2076,2076,1
3119,1486,1
2012,1126,1
1445,1171,2
1029,1070,1
2029,520,1
3119,3533,1
3403,2704,1
3474,1132,1
2936,2595,1
338,647,1
3228,1033,1
54,1124,1
1126,2093,1
2366,2167,1
466,2901,1
1129,1452,1
1425,2705,1
2080,3238,2
206,2353,1
2936,2936,1
2947,2676,1
2567,1531,1
3569,1031,1
329,3378,2
2589,2908,1
419,491,1
1397,1077,1
1828,1783,1
815,2222,1
1717,2100,1
1823,659,1
1961,1260,1
3240,3240,20
707,1892,1
2088,1658,1
2996,126,1
685,2976,1
1943,1943,13
622,2990,1
2108,2250,1
1672,442,1
928,828,1
3117,1148,1
820,820,2
816,3472,2
239,239,6
3437,2034,1
3026,834,1
369,3361,2
2532,1768,45
1364,1789,1
238,1083,4
712,1179,1
2116,2056,1
316,3231,1
3060,2745,1
2325,1416,2
2436,3505,1
1336,3106,1
566,760,4
2947,2248,1
1754,959,1
828,2335,1
2496,296,2
2924,1324,2
1199,204,1
196,340,1
1930,1930,1
1488,3159,1
2361,503,1
502,2824,1
909,3492,1
568,473,2
889,889,1
1560,3104,1
843,1887,1
232,1715,2
1126,560,1
3379,3182,1
2034,3437,1
598,1004,1
3267,1641,1
3182,2429,1
1783,3342,1
1001,1400,1
3255,546,1
680,2942,1
1755,1755,1
3402,1523,1
2634,89,1
566,1403,3
1360,1798,1
1816,1174,1
2525,2614,1
1809,1157,1
3474,17,3
3397,1862,1
3193,1416,2
1131,650,1
2813,201,3
2947,1403,2
1045,651,1
1597,1019,1
3137,2393,2
3119,2771,1
3200,1486,1
3121,1603,1
2676,566,1
2466,1114,1
2702,2300,1
2293,2286,1
3526,80,1
1748,2337,1
1799,1727,1
634,634,1
1019,1488,6
3533,2480,1
2363,2220,1
3156,2808,1
2012,2012,1
1811,1811,1
3225,1243,1
147,3243,1
555,1938,1
2837,3097,1
1562,685,1
908,693,2
3585,221,1
1401,2452,1
689,1030,1
1523,2876,1
2836,28,1
43,1007,1
1161,1161,1
116,1003,1
1373,847,1
319,434,1
2531,2893,1
2640,2809,1
2698,2166,1
52,52,1
1981,2559,1
3001,2923,1
3537,167,1
1042,3311,1
3359,196,2
3313,1042,1
342,2013,1
3195,2209,1
174,808,1
2739,2301,1
2166,3359,1
1100,3080,1
279,3254,1
2175,2108,1
1738,3481,1
428,811,1
1495,3304,1
531,1062,1
668,819,1
560,1126,1
2913,3504,1
903,1445,1
2153,1674,1
296,685,5
1104,1881,1
1927,582,1
2645,338,2
1783,1540,1
2092,2856,1
737,1585,1
1769,1523,1
473,568,2
627,3504,1
3311,2291,1
1195,3504,1
1195,2285,1
1794,2506,1
3004,3004,7
3361,369,2
1597,2886,1
2773,1156,5
2659,2659,1
2673,631,1
3177,720,2
1769,2339,1
1493,1344,1
2547,26,1
2347,356,1
816,1941,7
3274,981,1
2809,2589,1
2912,2223,1
466,2876,1
1768,38,1
81,1308,1
1417,1417,3
3234,2939,1
1095,1095,1
1077,1397,1
1694,1353,1
1179,260,2
2473,1710,1
2642,303,1
1696,1133,1
1290,3206,1
750,3135,1
3548,202,2
1459,575,1
3583,838,2
3193,490,2
268,2608,1
677,677,2
3408,981,2
92,640,1
1852,1624,1
1882,1882,2
3338,3382,1
1315,269,1
428,2090,1
2302,1204,1
101,838,1
3218,2811,1
1354,765,1
1559,2055,1
1416,3301,1
80,3106,1
223,1401,1
459,2061,1
3572,2496,1
1531,1893,1
2946,28,1
3289,1308,1
176,737,1
232,3372,1
2475,2475,1
631,94,3
1454,1852,1
1729,3193,1
1563,2301,1
838,3583,2
1039,1443,1
887,357,1
542,765,1
2424,1749,1
473,2795,1
1318,1063,1
678,2393,1
2924,1312,1
171,2573,1
2205,64,1
3388,1530,2
799,885,1
379,379,1
3511,3097,1
3011,3011,1
2105,2562,1
387,3186,1
2780,2780,10
466,1211,1
3548,196,1
1323,2108,1
107,1732,1
196,3371,2
3374,3374,2
1683,3023,1
430,687,1
2460,2439,1
945,2693,1
63,2922,1
3114,1211,2
1195,549,1
2735,2735,1
1819,3530,1
3605,2897,1
3089,1898,1
1651,1194,3
454,3455,1
3421,2764,1
2562,2105,1
2813,93,1
2291,33,3
1874,1536,1
1318,2080,2
1613,247,1
3200,3533,2
3597,3299,1
3352,3184,1
490,2996,1
2261,2348,1
2933,1298,1
3427,2639,1
1397,3420,1
2467,3042,1
2145,1407,1
2270,341,1
2824,796,1
1195,1234,1
1900,3544,1
2768,133,1
514,3043,1
2337,3548,1
2897,591,1
2303,2303,5
2794,3533,2
816,816,15
1315,3397,2
2699,2699,10
2128,76,1
1153,1560,2
1997,2244,1
39,3240,1
355,2656,1
1044,3152,1
1640,2942,1
2012,1333,1
2923,3277,1
1749,1278,2
1264,399,1
2291,133,1
2336,2056,2
1443,2351,1
3187,2940,1
1521,2727,1
1883,1883,1
2932,2733,1
1369,565,1
451,2798,1
3311,3115,1
1308,1656,1
3545,3584,1
356,459,1
346,1848,1
1471,1471,3
1379,3097,1
3169,3169,3
2532,2284,1
1179,712,1
2924,2658,1
725,1304,1
3,1029,1
2837,2337,1
2336,2111,1
2012,356,1
2479,1406,2
1057,1253,1
3524,1665,1
2462,1333,1
3448,2118,1
2319,913,1
1109,2060,1
3081,79,1
2409,3439,1
725,1658,1
1995,634,1
2634,2634,2
1021,648,1
2407,2407,1
756,780,1
1727,869,1
719,2822,1
2450,2450,1
102,1315,1
294,731,1
2671,1055,1
1748,2336,1
3287,1026,1
849,76,1
1519,1519,3
1306,2141,1
3484,2108,1
1759,2532,2
3030,118,1
2876,1862,2
1179,2291,1
2194,302,2
33,2257,2
2809,1063,1
3218,2174,1
112,3289,2
927,1781,1
1078,2082,1
14,2655,1
3409,708,1
1658,264,1
1498,290,1
1988,2750,1
2835,1039,1
828,928,1
76,76,4
2116,498,1
1801,63,1
3182,3379,1
240,710,1
3222,1334,2
6,183,1
904,1212,1
94,353,1
2056,1278,1
196,2432,1
2658,827,1
3010,3010,2
359,2505,1
2470,2980,1
628,830,1
2559,1179,1
3484,1819,1
2901,466,1
3172,2208,1
1769,3403,1
87,1231,1
1775,3507,1
2012,218,1
2311,523,1
949,1393,1
269,3481,1
2412,673,1
1171,1326,1
1736,2105,1
1597,2271,1
3081,1587,1
1828,2386,1
1552,2511,1
271,1140,1
2108,1141,1
133,1511,1
27,2880,1
1847,2438,1
3298,3522,1
1253,2334,1
3492,2776,1
1649,1899,1
1527,2320,1
3508,913,1
2924,982,1
980,980,42
1652,89,2
546,1106,1
1436,3556,1
2106,2957,1
299,3156,1
2128,2128,15
760,609,1
3512,1819,1
1359,1756,1
2291,1738,1
1171,1445,2
2709,1753,1
1008,3511,1
196,3481,1
1464,2291,1
3289,2152,1
1959,2394,1
1098,1416,3
500,1117,1
89,855,1
2131,883,1
2837,2809,1
1400,1053,1
140,140,1
2543,3530,1
2829,2829,1
1784,2940,2
1057,1057,1
2511,711,1
196,2351,1
989,3408,1
2108,3502,1
2748,1597,1
2404,1577,1
226,3370,1
2483,736,1
222,1862,1
870,214,1
2037,1540,1
3220,656,1
2719,292,1
140,558,1
1885,442,1
1324,2351,1
1403,1179,2
1965,1965,7
3072,1358,1
1965,3113,1
1504,1517,1
2161,770,1
1738,566,1
2246,3276,1
3322,3322,1
651,1753,1
1211,549,1
2466,2466,1
3419,1695,1
575,1459,1
803,3504,2
3476,296,1
926,2282,1
461,2237,1
701,730,1
1318,1748,1
183,1566,1
2658,2655,1
654,3544,3
243,3419,1
3584,3545,1
2897,3596,1
1021,2219,1
219,1161,1
295,1445,1
3539,967,1
1984,2209,1
896,3494,1
2766,2766,1
3533,401,1
2128,2824,1
3062,2447,1
3150,2912,1
1452,1165,1
1953,436,1
3605,257,1
1506,1506,6
2504,2108,1
2530,2115,1
1039,2030,1
290,868,1
1478,329,1
201,2813,3
1140,2813,1
612,612,8
2434,2126,1
1416,927,1
3531,245,1
271,2813,2
3273,10,1
1989,3529,1
2924,1622,2
3406,1911,1
2901,1769,1
2564,2564,6
2633,1154,1
955,2928,1
3303,2285,1
3419,243,1
2108,712,1
2285,3303,1
3321,490,1
2789,433,1
1367,2809,1
568,2396,1
2120,154,1
2327,1374,1
1428,3254,1
2658,2924,1
183,3005,3
2083,966,1
186,2559,1
3136,560,1
78,2996,1
769,2889,1
3570,70,1
2908,609,1
2375,379,1
3530,281,1
2856,2808,1
690,1592,1
1597,3279,1
381,2065,1
2947,669,1
2824,1174,1
2682,2682,1
2787,2480,1
1319,1344,1
1787,1141,1
1373,2924,1
2924,1738,1
575,1698,1
1572,201,1
732,732,1
284,2301,1
2046,2353,1
2175,290,1
87,1475,1
3115,3558,1
3419,2588,2
353,94,1
1436,929,1
3530,1487,1
1126,3403,1
36,541,1
2285,2347,1
1367,1359,3
3205,2942,1
3508,3099,1
2207,505,2
1644,2496,1
3180,2363,2
3254,2175,2
1925,3240,1
2571,1488,5
3463,412,1
3528,3532,1
2161,1752,1
2528,747,2
682,3544,1
271,532,1
215,3220,2
2506,1794,1
3431,1339,1
1738,1265,1
2291,213,1
1265,213,1
3252,3252,3
2547,3192,1
21,3537,1
1427,1381,1
3544,721,1
2224,759,1
1962,1557,1
1088,1683,1
1893,316,1
428,2351,1
1008,3303,1
3504,2913,1
1403,1403,3
1126,3371,1
260,492,2
3456,3024,2
3537,3570,1
2571,394,1
2776,651,1
2294,1156,1
3085,1540,1
33,1123,1
876,3011,1
428,2676,1
2877,1597,1
2589,803,2
2185,1817,1
2291,1403,2
2095,1693,1
3168,3233,1
2924,2462,1
2336,1748,1
2917,1286,1
2347,2924,1
1126,1148,1
608,736,1
3596,996,1
1222,1792,3
3024,3481,1
1597,110,1
2182,1733,1
1460,2406,1
2285,1733,1
2272,3588,1
2339,1403,1
1755,1932,1
2175,3548,1
1209,1209,1
1211,1401,1
649,649,1
3156,459,1
3117,466,1
459,2504,1
3521,3204,1
3537,2547,1
1132,3474,1
67,1892,1
394,2197,1
213,2056,1
2794,1428,1
1436,1436,76
2916,445,1
605,605,3
2113,2113,4
2790,472,1
2559,2108,2
2148,877,1
3263,1199,1
1029,1407,2
1683,3049,2
3477,454,2
1041,1973,1
2659,1701,1
393,3537,1
3487,2765,4
741,1243,1
2480,1661,1
2526,311,1
2506,2050,3
2452,1401,1
2589,311,1
1246,371,1
3034,3474,2
2643,1491,1
3257,3257,1
3310,1958,1
1488,2796,1
3125,3166,1
3545,376,1
3061,1597,1
3135,3135,2
1531,3397,1
340,2056,1
1277,3494,1
2208,3172,1
820,2847,1
2861,2775,1
200,823,1
2445,2445,3
380,2331,1
1078,2036,1
2607,3496,1
2337,3156,1
1577,911,1
831,2238,1
133,1211,1
1733,2021,1
1150,374,1
1254,2036,1
2441,3559,1
2810,637,2
1464,3481,1
2000,1689,1
1015,3597,2
2351,693,1
2866,3533,1
3323,2285,2
617,1657,1
92,1749,1
2022,2523,1
2768,88,1
3399,947,1
1832,605,1
356,2439,1
2209,2824,1
80,1789,1
2213,696,1
2920,2483,1
1007,43,1
2379,1171,1
3097,1042,1
1371,1371,388
3288,3288,2
414,3246,1
1296,72,1
1577,180,4
1933,1945,1
567,3147,1
3388,3388,6
89,1386,1
2032,2032,11
1469,2845,1
2453,637,3
3311,316,1
2229,1218,1
1915,676,1
1787,2945,1
235,3254,1
3381,2148,1
3028,989,1
992,102,1
369,3024,1
3263,2209,1
609,2093,1
3484,2658,1
2940,2934,1
2797,328,1
578,578,1
3520,1652,1
2792,3065,1
661,1929,2
484,484,1
745,133,1
2589,724,1
729,1633,1
2893,2531,1
1647,2302,2
2787,2866,1
634,1995,1
2745,3060,1
829,829,2
1734,3597,2
1200,2424,1
476,2327,1
406,406,2
2055,261,1
3598,3585,1
942,1437,1
2468,2236,1
1111,2156,1
3547,1149,1
1417,1753,1
2466,809,1
466,218,1
2685,2944,1
3481,3359,1
1419,3168,1
1654,1654,1
1039,281,1
2291,1965,1
1403,2924,2
2343,775,1
3543,3554,1
3531,3531,1
3458,3120,1
2958,2782,1
1748,1000,1
1143,1348,1
2915,2409,1
1180,1792,1
2650,686,1
68,2996,1
1733,2559,1
2468,3099,1
1464,2924,1
141,405,1
991,1865,1
1556,981,1
3428,3428,33
2969,3445,1
1849,2760,2
1315,459,3
79,3081,1
218,3156,1
802,2108,1
2078,2078,16
1198,778,1
2353,3600,1
3419,369,2
3161,1618,1
560,1324,1
611,2291,2
285,1597,1
1478,1478,6
1367,1240,1
2056,356,1
2328,734,1
820,3180,1
686,1506,1
2573,3254,1
159,296,1
1448,1488,1
2105,399,2
1505,989,1
1517,3244,1
119,1605,1
3115,1239,1
2449,324,1
1782,835,1
1812,1692,2
2571,1087,1
653,2307,1
716,192,1
952,952,4
2166,1014,1
2071,3439,1
2837,2582,1
1398,3388,1
1908,2257,1
1678,3201,1
2339,492,1
2340,1108,1
2093,1126,1
1641,994,1
1312,1485,1
589,2301,1
1531,1200,1
560,992,1
3008,1925,1
2730,369,1
1403,31,1
1073,2642,1
2452,1981,1
3504,3175,1
196,1438,1
3548,269,1
2571,1400,1
287,1962,1
2530,1148,1
2157,3297,1
3312,3034,1
3496,93,1
975,2541,1
231,3189,1
53,1975,1
651,2776,1
1203,3475,1
2175,2640,1
3155,2039,1
3268,195,1
2414,2656,1
631,2673,1
670,1029,2
234,595,1
126,2694,1
2219,2972,1
2331,1969,1
3433,844,1
378,1403,1
874,1038,3
3378,1503,2
179,737,7
2635,2185,1
3481,3481,9
3410,3271,1
570,2943,1
1444,2743,1
1478,361,2
731,294,1
2108,2081,1
2001,2001,13
2559,2291,1
1146,1523,1
3455,454,1
1076,1153,1
637,2453,3
512,2156,1
1488,991,1
2495,2495,2
1613,1577,1
266,2973,1
1852,3159,3
3219,2401,3
397,2621,1
651,2290,1
3337,211,1
803,121,2
2625,1493,1
2439,1055,1
869,2158,1
3433,1007,1
914,2401,1
3581,77,1
2291,549,1
466,2837,2
2824,502,1
3403,1769,1
2848,192,1
1095,1315,1
2640,2856,1
1499,883,2
2070,2070,1
3422,1613,1
803,36,1
2984,3545,1
883,1499,2
1608,1993,1
1834,1523,1
1749,2342,1
2052,1893,1
2659,1555,1
566,492,1
437,437,1
3156,1141,1
1045,1852,1
2768,3481,1
1693,1706,1
608,977,1
2207,2328,1
336,874,1
588,1613,1
1020,872,1
98,850,1
984,1029,1
206,2532,4
566,2768,1
2807,219,1
1835,528,1
394,1053,1
1149,296,1
560,111,1
211,211,45
2807,2807,171
1426,2302,1
3152,3486,2
1445,126,1
1218,2229,1
290,290,1
78,295,1
2677,2677,26
2042,2157,1
1910,2209,2
213,2116,1
1063,3114,1
651,1341,1
1039,2658,1
1442,3560,4
418,3335,1
2071,2823,1
2642,3247,1
2759,2918,1
2273,1025,1
2351,908,1
3152,2317,1
1989,2048,1
2711,2711,13
2865,2865,1
72,736,1
113,27,1
1438,3403,1
2621,1503,1
249,183,1
80,945,1
3438,1577,1
803,2691,1
2235,1694,1
1423,1592,1
3169,1798,1
517,3390,1
1369,1999,1
1823,566,1
1597,2748,1
3585,3598,1
1141,142,1
2908,2908,3
2813,532,1
3037,1995,1
3189,231,1
2996,1098,1
2267,1212,2
2108,121,1
1291,806,1
2589,198,1
1531,2924,2
697,697,1
1530,851,1
1772,2502,1
2928,3301,1
340,2837,1
2257,33,2
1227,2864,1
2589,1778,1
873,679,1
1511,1749,1
2947,2582,1
2488,1265,1
1401,466,1
693,2559,1
1768,56,1
2058,2835,1
2027,2027,1
2504,2504,1
1862,2483,1
2662,1766,1
2523,2715,1
1016,673,1
830,853,1
333,633,1
3375,1430,1
2116,2081,1
2894,1871,1
1862,316,1
233,3006,1
2559,1738,1
1174,1816,1
1993,663,1
1171,3250,1
1295,319,1
1014,2589,1
2707,3103,1
566,2856,1
1668,1723,1
3200,3258,1
1849,3271,1
2573,1539,2
3462,2194,1
1057,1166,1
0,2194,1
231,2642,1
2990,3474,4
2735,172,1
2092,2106,1
2698,311,1
2480,1486,2
319,1295,1
2331,2964,1
826,2670,1
3200,2813,1
1156,3137,2
642,126,1
1732,1732,1
64,1488,1
1324,222,1
2056,213,1
3587,3587,1
2702,2702,2
1133,1788,1
604,3240,2
2667,295,2
2194,1137,1
3071,1211,1
3055,2121,1
1482,1798,1
394,182,1
2627,752,1
2337,279,1
1592,1436,1
448,2166,1
2194,3225,2
1360,276,1
2476,744,1
2084,1057,1
574,3037,1
2671,3254,2
566,3254,1
3174,3174,3
1318,1893,1
3567,3545,2
2293,3165,1
2744,1323,1
3408,524,1
1515,1858,1
1527,3537,1
2788,2621,1
1021,1893,1
1570,1629,1
992,745,1
1195,3242,2
1721,2193,1
3043,3192,1
1211,3024,2
2066,3248,1
1090,1020,1
730,730,1
2992,2554,1
1471,2082,1
985,1185,1
2310,178,1
1899,1192,44
2206,3146,1
938,2090,1
2853,3185,1
2504,2012,1
3446,3572,1
1840,1403,1
2649,2571,2
1034,2768,1
2981,3376,1
1324,1650,1
2439,1787,1
609,2285,1
2291,2947,2
1749,3130,1
2980,2980,1
2856,3254,1
664,664,10
2108,1878,1
3081,178,1
1021,1021,8
3241,154,1
2554,884,1
2453,869,1
1871,1583,1
1819,2924,1
102,2439,1
1318,2291,1
3461,3461,1
937,1849,1
1330,2401,1
2883,3247,1
2058,2431,1
1468,1416,1
3605,2177,2
1332,2824,1
1019,1753,1
750,2105,1
209,560,1
722,3127,1
2544,345,2
2654,2959,1
2588,3419,2
2141,3439,1
2255,991,1
736,2483,1
1506,1597,1
1837,648,1
1218,1546,1
183,6,1
1369,1569,1
2110,1516,1
3071,3610,1
3168,956,1
1541,1423,1
730,903,1
1773,2546,1
2942,1640,1
1802,1802,1
3399,3156,1
560,967,1
2008,3166,1
490,927,1
1441,2463,1
2184,1418,1
1318,3403,1
1315,2658,2
548,2926,1
3338,3598,1
2589,2640,1
1247,1436,1
2876,3359,1
1211,3403,1
1862,269,1
3009,1727,2
3511,3192,1
825,3454,1
218,1211,2
3313,3130,1
784,45,1
3024,196,2
36,316,1
3258,201,1
1260,1961,1
2947,967,1
2627,296,1
1086,2794,1
408,3568,1
1768,206,2
459,560,1
2040,2608,1
2291,611,2
281,290,1
356,1622,1
3063,2432,1
2551,1577,1
3115,2322,2
3258,1008,1
3386,575,1
3517,419,1
1106,1106,2
3548,644,1
1141,2339,2
736,2090,1
2506,199,1
3394,2121,1
1733,1014,2
1080,1767,1
2582,106,1
1893,1965,1
905,679,1
1021,260,1
2198,2811,1
803,3254,1
1488,849,2
1488,578,1
1627,3345,1
45,784,1
2956,1828,1
2701,3254,1
402,118,1
2646,2646,1
322,609,1
2539,275,1
2582,2808,1
2043,2608,1
1086,201,1
2015,1471,1
2146,2579,1
316,492,1
499,1486,1
1570,2492,1
3276,409,1
3063,3485,1
566,286,1
395,1667,1
1868,1457,1
106,428,1
446,3567,1
2586,3563,1
2337,290,1
3184,1890,1
2589,3537,1
1333,2671,2
1772,1592,1
1480,1943,1
1862,2108,1
203,2853,1
1334,2603,1
908,2291,1
1014,553,1
2235,2571,1
3068,3068,6
620,154,1
1333,466,1
106,2768,1
2530,2808,2
3481,2582,1
1996,3240,1
2202,3475,1
213,2459,1
2544,540,1
3359,3481,1
1428,2794,1
1506,3203,1
285,285,1
2219,2339,1
465,3217,1
1585,1711,1
941,941,3
2291,608,1
1047,3129,1
1078,945,1
2547,3043,1
459,3097,1
1053,1400,1
97,1506,1
2406,921,1
2483,1324,2
515,1504,1
1165,273,1
3025,1338,1
93,2794,1
979,2067,1
806,1291,1
1792,1166,1
1203,2531,1
3435,1344,1
981,3292,3
28,272,1
490,518,2
2343,460,2
3533,3533,1
31,2291,1
2602,1239,1
1421,849,2
2710,801,1
1195,3548,1
2949,126,1
306,3055,2
2582,693,1
124,1988,1
3097,145,1
3482,2992,1
859,1728,1
1907,3254,1
1233,2337,1
336,2541,1
3574,387,1
2056,2640,1
2571,2465,1
637,2143,1
2853,2853,1
2327,476,1
2413,982,1
2058,2394,1
2547,2559,1
1008,1315,1
2230,3339,1
3359,2071,1
2462,1959,1
49,2934,1
1283,893,1
3182,1444,1
2446,1665,1
1057,1136,1
526,545,1
1866,1862,1
2720,3342,1
2801,1448,1
233,3039,2
555,555,1
1571,1571,2
2320,2320,1
272,2582,1
0,99,1
2589,2676,1
3097,3481,1
2291,1570,1
1848,1842,1
196,3242,1
1061,1768,1
215,2500,1
2180,2180,1
1000,3548,1
227,336,1
490,3193,2
3481,290,1
1327,2215,1
3327,3327,3
1848,1183,1
1165,572,1
356,2056,1
2420,978,1
492,3579,1
3255,1138,1
2283,2671,1
3207,3207,2
1749,1787,1
1367,2729,1
761,761,2
3189,1352,1
1292,1143,1
2771,2771,1
2609,2609,4
2652,314,1
2260,2260,3
31,566,1
2642,2521,1
2011,1505,1
555,2646,2
3489,3084,1
883,3209,1
846,3359,1
1757,1757,4
2409,3097,1
492,260,2
251,1798,1
3198,1795,1
376,3545,1
2856,2320,1
2918,816,1
1403,1531,1
3481,1531,2
2116,3392,1
3155,1852,1
1391,3061,1
2924,1787,1
2856,2589,1
1733,2490,2
546,3255,1
3504,1733,2
3538,33,1
2639,3427,1
1702,1533,1
2744,2156,1
157,470,1
732,1818,1
1523,1366,1
3368,267,1
892,469,1
3144,1703,1
325,3030,1
1546,2340,1
309,366,1
820,2616,2
1920,1781,1
2876,1981,1
2962,2459,1
2198,3548,1
650,650,1
3235,1693,2
1582,3572,1
1646,63,1
2432,2175,1
1731,3492,8
3063,459,2
575,2591,1
817,535,1
453,2650,2
1849,2004,1
746,2944,2
2854,1266,1
1752,2161,1
2302,1849,2
3091,1471,1
3126,3258,1
1903,1903,1
796,796,6
28,560,1
592,329,2
301,333,2
3192,1315,1
2553,477,1
559,1238,1
2642,2718,1
2589,3254,2
949,1973,1
1418,1418,2
1733,2543,1
2291,2250,1
2483,2876,1
1741,1741,2
1226,624,1
1126,36,1
2198,2671,1
560,275,1
3254,566,1
2432,1324,1
2717,3115,1
1604,1010,1
512,290,1
3116,3116,1
2450,851,1
1903,2956,1
2291,2658,1
265,224,1
1531,2728,1
1839,1416,1
1908,2573,1
2066,1888,1
76,849,1
2579,2146,1
803,3610,1
2054,2588,1
2621,397,1
2101,566,1
1893,1498,1
2646,1523,3
373,2382,1
3484,1742,1
1488,1806,1
3371,2439,1
1570,3481,1
1028,2023,1
1308,2941,1
1204,2302,1
466,1324,1
1315,2876,1
3153,1685,1
400,142,1
659,1862,1
2693,3332,1
405,141,1
2733,908,1
1051,1258,1
60,1143,1
3311,2460,1
115,115,8
299,609,1
747,2528,2
2931,2931,21
192,716,1
2002,776,1
1714,2773,2
1179,1403,2
1862,31,1
770,2161,1
1315,2924,1
2940,2482,1
1622,2547,1
978,2436,2
3544,2679,2
521,2589,1
1748,2582,2
1014,3145,1
3554,683,1
2768,760,1
602,602,3
1738,3254,1
2571,2481,1
1490,2587,1
3192,2658,1
3493,3597,1
2778,2778,3
496,2108,1
89,1259,1
673,1016,1
2546,1683,1
513,513,5
1719,3530,1
3207,1685,1
1304,1304,2
1639,3130,1
3202,1022,1
361,2692,1
369,815,1
3413,1141,1
1532,638,3
3043,2547,1
2844,1738,1
1039,133,1
803,1749,1
1055,2439,1
1629,1570,1
2845,425,1
3115,3115,1
1353,1694,1
1127,196,1
405,1648,1
3359,1384,1
3544,654,3
2571,1506,1
2901,1315,1
64,1852,1
2012,2787,1
2703,1849,1
372,566,1
1206,1206,2
2263,1864,1
2255,2255,1
165,3069,1
1208,64,1
633,1827,1
2856,2108,1
848,848,1
1950,2085,1
1254,3212,1
1268,2157,1
505,2207,2
329,592,2
870,927,2
2453,3474,1
773,773,20
740,740,3
1078,3051,1
3475,490,1
1419,1454,1
2336,1787,2
2615,1828,3
2749,109,1
211,2643,1
1226,2663,3
1488,1019,6
1028,63,6
1380,1380,1
1403,595,1
2146,3454,1
549,2291,1
3465,1724,1
1406,3065,1
667,667,2
1810,3368,1
863,268,1
2291,749,1
2808,466,1
3247,126,1
2856,2723,1
2619,1154,1
1605,490,1
3397,689,1
2339,150,1
2642,3442,1
1344,878,1
941,3156,1
1738,3504,2
78,1437,1
3171,3024,1
3548,3537,1
1327,2705,1
1516,1878,1
2182,2182,1
2671,2901,1
2390,1852,1
3496,2480,1
1078,572,1
1129,3445,1
3114,1063,1
3601,1953,1
1416,2971,1
1849,1272,1
3596,2462,1
3034,3034,1
2487,1597,1
982,2413,1
560,2174,1
1367,2161,1
2319,3099,1
1876,2537,2
1719,311,1
