anonyme_Source,anonyme_Target,Weight
18105,13318,1
18715,12146,1
16178,5702,1
14867,10321,1
12604,6981,1
13286,13286,2
8723,2015,1
1688,999,1
6748,16941,1
5720,13133,1
1176,14200,3
2200,4462,1
2540,10743,1
3700,11540,1
583,18304,2
15551,8404,1
1812,15206,1
14907,3020,1
6157,12052,1
17266,18395,1
13491,173,1
15885,9508,1
1599,513,1
7102,15765,1
7250,6549,1
4718,6513,1
4258,15213,1
8830,17093,2
11328,14704,1
7930,1406,1
9444,17749,1
14766,3283,1
3274,6760,1
3088,10626,1
9589,3901,2
12822,5294,1
1907,18714,1
17176,9433,1
14087,7198,1
9460,3584,2
7556,7556,1
11798,7945,1
12958,17785,1
11559,10023,1
15551,17622,1
9139,3169,1
3989,3989,2
8289,13363,1
15741,14926,1
10390,2207,1
15172,5979,2
4052,1944,1
16315,9748,1
14600,7629,1
17519,10583,1
12253,14802,2
3331,12210,1
6292,4286,1
273,11241,1
2773,2773,1
18561,5635,1
7235,10001,1
8413,3435,1
13936,5570,1
6623,154,1
12747,16031,1
10061,7826,1
18270,15205,1
10634,14504,1
14458,7407,1
14339,5097,1
1939,5922,1
716,9708,1
13379,10149,1
1279,10305,1
17093,7340,1
570,7343,1
16633,3380,1
6180,2169,1
10509,13123,1
9744,2301,1
11923,9122,1
2683,14660,1
12251,7779,1
10066,15296,1
17632,13847,1
17631,13330,1
17536,5513,1
50,15058,1
13364,1878,1
4138,11222,1
9230,11091,1
8371,10885,1
10900,4156,1
14756,13318,1
12452,1246,1
7859,17284,1
12326,14464,1
16672,18696,1
435,17544,1
8354,1660,1
5870,14101,1
11063,9137,1
17948,7423,1
16857,1690,2
12830,12830,317
2206,15950,1
14791,14791,5
3688,18542,1
2664,2664,60
14980,13495,1
14317,8828,1
1037,5285,1
8359,18705,1
12071,11679,2
12727,7192,1
17632,14715,2
11130,11815,1
4200,114,1
820,12230,1
1571,8544,1
18561,18561,44
16705,5804,2
10390,10689,2
7856,9037,1
13783,5626,3
17265,12604,2
8328,7057,2
10939,11181,2
1821,15044,1
18655,5010,1
9542,18716,2
238,238,15
1132,6381,2
10466,16310,1
8221,52,1
1062,1062,1
4260,8161,1
7892,17710,5
13147,380,1
13929,13929,7
1787,16078,1
8845,5967,1
13301,11638,1
15880,12230,1
15536,11053,1
15794,3208,1
14665,18501,1
16684,9190,2
6974,7663,1
13917,18492,1
5796,15170,1
3092,15743,1
12124,834,4
14077,9966,1
10839,14087,1
9925,12452,1
13053,15296,1
5641,13973,1
18054,9039,2
14972,8354,2
14660,17381,2
14711,11318,1
15334,7361,1
10169,10169,5
14188,162,2
8845,7102,4
16561,9708,1
8151,17125,3
18269,8518,6
16644,10353,1
9452,14493,1
977,4267,2
1837,12604,1
13310,8414,1
15551,11690,3
5592,13566,1
5952,5592,1
14644,989,1
10888,15816,1
17011,2619,1
1298,17011,1
8685,11311,1
13494,5626,1
3653,10133,2
11274,4079,1
10634,11559,1
11789,8466,1
13680,14464,4
17721,8889,1
14949,17263,1
17632,14167,1
11088,9139,1
17422,5401,2
10353,17485,1
16329,7511,2
11047,8962,1
16310,11302,1
13338,3148,2
16578,6148,2
12323,13495,2
13200,4267,1
2813,2813,2
11860,13917,1
15720,8596,1
14210,1132,1
2206,3688,1
808,7479,3
1890,5076,1
7972,7063,1
1918,1918,8
336,14050,1
10306,4562,1
9341,3939,1
14014,9508,1
15936,15936,1
5294,10353,1
6504,872,1
13936,5909,3
7500,14155,3
14503,1965,1
13921,14464,3
13341,12997,6
10869,8845,2
2966,17947,1
261,4365,1
14980,2975,1
9086,16850,1
1648,6973,1
5775,5775,5
13717,10562,2
13615,7936,2
9366,9366,1
18755,16025,3
13755,9882,3
15490,18361,1
7211,16638,1
15023,15023,2
13323,3601,1
14374,14374,1
6752,3148,1
2506,2506,9
6921,697,1
12182,12182,6
76,11352,1
16448,14280,1
5156,289,2
18269,16064,1
16198,13171,1
6721,17519,1
8541,8541,1
14003,17124,1
3369,17226,1
6221,10106,1
6903,8285,1
164,16712,1
5941,11940,4
16727,10936,1
18325,11612,1
8907,8907,3
1260,15422,1
2206,9802,2
3031,1561,1
10472,17093,1
18331,17581,1
7798,15891,2
6204,18725,1
14796,3228,2
10936,9001,1
5345,305,1
5538,8688,2
6362,10070,1
9777,13841,1
3322,2405,1
14522,11138,1
11720,3178,1
16632,18379,1
6782,16846,1
8469,16086,1
8599,13685,1
2206,1376,1
1944,15448,1
16260,14115,1
17263,6602,5
15989,2395,1
15647,5631,1
7922,3689,1
17703,2390,1
10562,14455,1
2027,12509,1
12633,17751,2
15950,17895,1
3168,9360,1
17351,5668,1
12604,14167,1
12253,13153,1
11807,11406,1
15892,3104,1
3430,9203,1
3453,3453,3
8850,4690,1
15551,18512,1
11892,14629,1
7616,1990,1
1561,10082,1
13173,16280,3
7250,12723,1
9201,11159,3
5812,5048,1
14719,11445,1
1098,18305,1
2845,11454,9
9901,12473,1
15717,11670,1
15547,9618,1
6327,9234,1
12031,1572,1
4234,15401,1
2754,12604,2
1037,16585,2
12993,6748,1
14114,32,1
15507,11880,1
9483,11818,2
8596,166,1
18159,12363,1
12849,11845,1
17297,14246,1
12042,8151,1
9421,7401,1
12579,12579,1
7054,17173,1
11681,17567,1
58,2296,1
8861,8534,2
3800,10274,1
17338,13995,1
236,4929,1
9226,15343,1
11262,11262,1
18543,18543,1
6677,4971,2
2002,3251,1
2515,6265,2
2937,8507,1
13584,8794,1
4968,4537,1
17263,12732,1
18474,14724,1
16374,16374,3
15106,15620,1
89,13698,1
12928,7748,1
16315,17093,1
15296,15551,4
16823,13752,1
4392,15675,1
1023,14499,1
12438,3821,1
672,819,1
17832,10535,1
8947,5654,2
867,15621,1
12546,14551,1
11665,14411,1
7020,5953,1
1176,9708,2
5232,8920,1
13423,17110,1
1024,1024,1
1769,6674,1
2,17545,1
5592,7336,1
2913,3767,1
5169,8828,1
4222,13894,1
3842,4630,1
965,5539,1
814,4887,1
17583,12675,1
1380,1380,1
9762,16435,1
9589,4436,1
17583,7876,1
4669,11309,1
12790,5023,2
1859,4794,2
7173,6400,1
5010,10133,1
10622,8617,1
820,8223,1
13562,17170,1
2853,13515,1
1799,7702,1
18141,14873,1
9278,16582,1
12621,2666,1
2975,6743,1
12233,9151,1
6392,13832,1
1039,16213,1
6329,3689,1
12806,7993,1
7678,3571,1
17632,8795,1
13621,1690,1
12976,9803,1
8812,5481,1
6264,6516,1
8862,13815,1
11942,10261,1
2206,8929,1
2959,3631,1
1533,2118,1
9358,11818,1
7041,4661,1
5644,16380,1
6238,17952,1
264,13780,1
4160,1132,1
12604,12164,1
10994,12616,1
9581,15764,1
583,1084,1
3479,9633,1
5812,7987,1
16568,8288,1
14907,3680,1
1080,18714,1
18350,15453,1
14646,1176,1
10933,3720,1
3653,213,1
15794,17142,1
3508,8599,1
15551,17758,1
7090,491,1
15610,18554,1
15565,13360,1
6682,12422,1
12491,4392,1
8845,11750,2
9799,6781,1
5038,9020,1
14129,11300,1
13963,4787,1
7041,18512,1
15794,556,1
1528,10896,1
6765,6588,1
3153,4874,1
6334,9690,1
1306,15011,1
10315,10836,1
13112,4803,1
14989,5924,1
14726,2815,1
10594,2747,1
9469,121,1
10048,1759,1
16568,6434,1
2968,12447,1
7545,11183,1
17937,7343,1
12460,18822,1
6501,6501,1
10161,11521,1
5996,13510,1
12907,7596,1
10255,15414,1
6938,4456,2
1207,1207,179
17647,10114,1
13963,15950,2
11647,2029,2
12368,1882,1
13947,12170,2
17780,6954,2
10600,12679,4
8763,6150,2
6097,6097,64
518,7054,1
16258,4517,4
1111,1111,20
1024,14246,1
17506,5804,1
15454,17687,1
2185,9657,2
9149,9149,33
5463,3688,1
14802,17615,2
11880,15507,1
1687,10420,1
5052,11773,1
17591,6317,1
8391,17895,1
14064,10806,1
7333,9452,1
5978,9200,6
4373,23,1
13494,11254,1
8732,2315,1
11312,639,3
3346,15457,1
15765,8845,2
10427,10812,1
2732,4232,1
5892,13006,4
5806,6095,1
12549,11782,2
11638,3859,1
3329,5232,2
5502,16489,1
11505,4078,4
1679,12650,1
10390,1029,1
16170,10420,1
17801,18270,1
18725,1436,1
8848,17629,1
1130,3653,1
8052,18305,1
2779,4825,1
12002,8955,1
13654,13500,1
7840,17819,1
16638,4283,1
6842,17734,1
18106,1981,1
13463,10390,1
12853,12853,3
18244,6344,1
18514,12231,1
5781,5781,2
6581,12826,2
12130,17011,1
8236,5401,2
7903,12473,2
11260,17216,1
18270,17257,1
10778,9690,2
13936,15551,6
6191,12848,1
14820,11711,1
7046,7046,6
1457,15220,1
11154,17348,3
12505,16846,1
3786,13890,2
16639,16639,78
7758,7758,5
5249,9287,1
1994,9373,1
16497,1944,1
3647,15551,1
1952,13442,1
3508,3508,3
16857,11423,1
6069,16891,1
4340,14527,2
15720,8565,1
14768,14768,1
8625,9877,1
3610,9538,3
10099,9984,2
11032,5979,1
6602,7511,4
14151,9197,1
15264,4643,1
18091,6682,1
17196,5581,1
12891,16310,3
10972,6922,2
15572,8205,2
18244,15950,5
13423,15581,1
15675,15675,92
15200,3706,2
12016,12016,1
14802,16633,1
1274,9781,2
13947,8534,3
8490,18304,1
17725,1720,1
13281,16661,1
1083,8354,7
17632,4529,2
17785,10692,1
12652,8314,1
2120,10330,3
1627,13309,2
16325,3160,1
13936,17338,2
556,10550,1
8171,9115,2
6865,3147,1
17236,14916,1
5406,5681,1
3559,16782,1
3178,1452,1
9584,9584,4
3286,11328,1
6820,13165,1
6144,6144,2
15080,3031,1
8832,8898,2
7737,2626,1
6431,10415,1
6315,7033,1
7327,15641,1
9834,12365,1
13900,17898,2
13725,6179,1
9497,2153,1
18349,491,1
1188,12900,1
4517,11665,2
14887,3448,1
15965,7063,1
13286,540,1
10420,5592,1
13818,3946,1
1529,15658,1
5850,12727,1
1243,10914,1
3982,3509,1
5669,2206,1
2143,2040,1
8462,12028,1
15949,7137,1
7168,13091,1
9243,7570,1
5612,5612,1
10221,3363,1
3729,6744,1
4164,5967,1
3261,966,1
2602,2438,1
11843,11545,1
3561,7780,1
11720,10107,5
13560,1436,4
15201,3519,1
2050,1242,1
5043,8020,1
491,654,1
15103,16093,1
1151,14867,1
13934,3681,1
1149,9348,1
14766,18428,1
16701,1537,1
5078,15025,1
9113,8519,2
10895,18696,1
4578,9286,1
1760,10915,1
11504,7240,1
2888,6334,2
14751,7235,1
14685,10778,1
8946,11788,1
5870,8838,1
16954,6602,2
9316,9316,1
17093,12598,2
14363,3484,1
8599,16315,3
16009,5517,1
12009,12009,3
3610,14936,1
10551,12910,1
13974,13233,1
9708,14200,2
1220,16700,1
13347,11119,1
12994,17877,2
8027,2267,1
5406,366,3
8086,8086,1
13260,12604,1
660,660,2
426,3013,1
3484,6522,1
3331,6178,1
10344,7011,1
15028,12497,1
14238,10708,1
16797,4056,1
16071,16071,2
16586,14234,1
17714,2032,1
15316,12225,1
7357,13632,1
17263,14980,4
12312,1533,1
16633,7391,2
7500,14093,1
12175,4830,1
15344,11783,1
17216,6259,1
18110,4808,1
18798,3310,1
3412,1132,1
17494,2095,1
8056,13909,1
3681,13934,1
17572,8311,1
9226,18042,1
6289,17798,1
15814,2208,1
16535,8795,1
14464,4338,1
10330,13392,1
13163,2206,1
6960,13247,1
18391,3223,1
3220,136,1
5760,8968,1
12046,12046,4
4889,8845,1
9386,5354,2
18023,18465,1
7259,369,1
2439,672,1
1065,1065,4
2819,2610,1
8277,3344,1
7104,7287,1
18297,13000,1
901,16605,1
12985,7645,1
15052,13246,1
1827,10889,1
10472,4755,1
13790,17310,2
5606,406,1
9078,16526,1
17358,14050,1
4439,15080,1
3809,15950,1
10937,295,1
6530,18688,1
2342,13856,1
15700,4954,1
7643,7058,2
14840,15805,1
10885,8371,1
18615,3693,1
12169,10634,1
11504,6132,1
7567,4234,1
5271,2270,1
10420,15288,1
15572,3388,1
16197,16197,1
1981,10647,1
2515,11925,1
3680,10321,2
14447,14659,1
4073,4073,2
14857,220,1
3501,14929,1
9853,15693,1
9979,15081,1
12516,9899,2
5252,9208,1
13156,11668,1
9260,4625,1
4289,10232,1
16343,240,1
17093,17290,1
13815,4841,1
17269,15760,1
9166,7499,1
1113,18315,1
16125,3844,1
15623,3625,2
16797,11679,2
3491,7357,1
12989,11316,1
13323,17348,1
11119,13859,1
7275,18395,1
3331,17375,1
15551,7744,1
12328,4338,1
7670,6078,1
11447,5714,1
18205,2515,1
13635,5268,1
18806,17171,1
3584,8105,1
9086,1838,1
6698,11826,1
3620,17171,1
18038,13497,1
12748,16757,1
1907,305,1
16002,10826,1
17416,11294,1
9360,2913,1
10236,5110,3
15296,16707,1
3688,4509,1
9867,9867,1
10321,1298,1
9363,16718,1
5812,60,1
442,12229,1
12747,12738,1
9754,5475,1
11513,12747,1
6055,8726,1
5515,10006,1
11316,11942,1
5252,426,1
13669,6618,1
6997,17889,1
8185,11675,1
14424,15440,1
4582,9985,1
8033,15186,1
10353,4984,1
998,18719,1
17348,8399,1
3755,18662,1
2682,2041,1
9020,17054,1
4787,7633,1
14464,13909,1
3599,5855,1
10088,17599,1
18465,17559,1
18480,17006,1
11543,791,1
5006,436,1
11412,14419,1
8365,8365,83
16873,16143,1
17078,426,4
2882,1007,1
18223,2272,1
2913,8537,1
3820,17610,1
10449,11673,3
5061,5061,4
8036,8036,62
13357,13400,34
17519,16200,1
18261,18261,29
12398,12342,1
1690,13859,2
7041,7784,1
18070,11088,2
13843,10826,3
2206,977,2
13646,6155,1
1457,16693,1
11525,7174,1
11088,9508,2
7327,13949,1
11521,10161,1
5872,13925,1
818,12123,2
17895,17011,4
4209,13420,1
10889,1827,1
1496,15551,1
8729,10851,1
639,639,31
9613,14464,1
11818,10462,1
5345,14354,2
15249,15249,15
1192,18480,1
12782,7783,2
11219,17043,1
7146,8405,1
14349,11461,1
16649,9453,1
16274,1799,1
18755,18702,1
3599,9185,1
16154,18368,1
162,14188,2
11711,10876,1
3577,5475,1
10330,10855,1
18725,26,1
16707,15296,1
11182,3082,1
12226,18343,1
8905,12598,1
18806,10841,5
14615,17438,1
7177,15992,1
13936,8676,3
933,933,3
15551,9086,7
5511,1274,3
3123,791,2
15279,14437,1
2721,11750,4
3052,10014,1
16496,14823,1
11714,11714,16
10028,15484,2
737,9319,1
977,15700,3
16329,2408,1
6960,6960,6
5076,18038,6
11460,2515,1
18042,15834,2
1176,1176,1
1669,1293,1
7981,17696,1
1304,17876,1
13159,18242,1
11004,8001,1
14768,8036,1
10895,3826,2
9571,1821,4
14646,10466,3
4753,7511,1
9452,3058,2
6236,6236,10
11750,5592,1
1885,9603,2
1799,5984,1
7327,599,1
10169,5218,1
1994,6902,1
7090,10351,1
12487,6150,1
5006,4688,2
798,11412,2
6839,8696,1
7012,227,1
13404,7456,1
18021,9629,4
7050,16301,1
16223,11551,1
14246,3881,1
10877,11483,1
13728,4,1
15307,6007,1
13110,13110,1
13190,11063,6
8410,8410,4
11860,12050,1
6620,2206,1
13171,16198,1
6858,6858,3
7455,11755,1
33,3003,1
736,2307,1
11285,10613,1
15666,10582,1
13940,9414,2
11805,2827,1
15214,18450,1
12821,2143,2
9961,12187,1
12257,9194,4
9281,5297,2
8830,15874,1
15503,13729,9
10914,18814,1
16395,4545,1
13471,13384,1
8161,5953,1
11645,12229,1
3381,1235,1
9831,3772,1
9388,13081,1
8609,1690,3
2092,8236,2
14454,11273,1
10876,17713,3
6693,15076,1
10613,8294,1
4755,17290,1
11900,12741,1
6528,18658,1
3761,15344,1
1688,17632,1
12602,7826,1
16257,10784,1
11713,678,1
2202,14852,1
13296,8294,1
5242,10039,1
8589,8599,1
12436,17295,6
15017,17216,1
12232,12474,1
7343,2661,4
9253,10420,1
2000,16890,1
12724,17986,4
1405,8222,1
18692,928,1
8136,16868,1
2782,3283,1
14246,1642,1
2324,7266,1
11979,12168,1
10415,16030,1
5630,11349,1
1176,17742,1
10066,8676,1
13963,2819,1
14155,10876,1
5350,10565,1
4841,16371,1
10348,2576,1
3920,10904,1
13555,8598,2
14763,7211,1
6743,16009,1
14464,9899,1
3918,4620,1
14483,2011,1
14129,5302,1
8238,5410,1
13760,2540,1
12026,15387,1
10649,1430,1
13555,17438,8
18008,5570,1
13853,1285,1
14155,1939,2
13870,13870,1
15058,50,1
2498,18755,1
14727,11773,1
16962,4030,1
13063,10403,1
654,15296,2
8827,4111,6
2515,15090,2
2754,7374,4
5939,2045,1
12541,17592,1
11911,9287,1
13272,11638,1
13852,3313,2
5015,13941,3
3914,18428,1
17953,18379,1
15464,545,1
2067,7429,1
4111,5776,2
3016,17820,1
9136,13333,1
4952,4952,1
10658,17213,2
16775,10460,1
18714,3169,1
4996,7611,1
7250,6189,1
10001,18396,1
2626,3494,2
7569,14209,1
3849,5376,1
8043,47,2
12997,4599,1
8464,16285,1
3000,10462,1
10410,11276,1
14936,3610,1
9218,16950,1
197,5145,1
17479,60,1
16901,10390,1
16501,4464,1
11091,15296,1
15950,14074,1
16857,8787,1
8444,12308,3
6783,6925,1
407,4074,2
6991,11778,1
15161,8706,1
8079,8686,1
9514,10283,2
5858,15279,1
14867,10169,2
6602,16048,2
8845,9260,2
3645,8009,1
9389,9389,1
4745,9688,2
16446,11116,1
27,3120,1
7779,12251,1
9480,15553,1
643,18514,1
13309,10598,1
13495,14151,1
2228,1859,1
587,4357,1
10381,1273,1
12484,8244,1
3990,3000,1
75,60,1
11945,8799,1
9335,6341,1
6202,9466,1
11055,15844,1
10993,10826,1
1964,16840,1
8702,4111,1
3276,3164,2
9743,17892,1
18717,17899,1
18221,9101,1
6238,15256,1
2101,215,1
5700,10186,1
12846,18220,1
977,6981,1
1480,11772,1
1759,1759,1
11679,13922,1
11773,13936,1
9253,16571,1
14285,9589,1
134,14229,1
2206,12438,1
12380,856,1
5352,18578,2
18440,11447,1
13371,483,1
6971,352,1
2454,7060,1
12258,12258,3
1369,13795,1
14949,14554,1
11044,17968,1
6157,6854,1
15896,11203,1
4517,5630,1
2153,597,1
6070,18068,1
6624,6624,1
10222,892,2
15720,9404,1
13815,12272,2
13430,9216,1
18070,14729,1
9777,3853,1
2206,4248,1
14802,16883,1
4492,4417,1
15266,510,1
8223,10703,1
2790,3450,1
977,11640,1
15826,3865,1
14707,9545,1
17093,4905,1
12180,16559,1
1811,3344,2
8018,8018,1
9677,5671,1
2982,2888,1
10478,18595,1
12478,3156,1
17093,11256,1
4078,8741,1
9086,18008,1
13921,15108,1
7235,4252,1
13044,13515,1
989,11677,1
791,1070,2
15470,14464,1
9708,650,1
3826,9232,1
15166,2206,1
2071,2953,2
9913,6961,2
13420,7248,1
1136,16222,1
8292,15551,1
6865,3772,1
5592,2721,1
6547,11380,1
5592,8566,1
5723,18628,1
15925,697,1
5086,5939,1
9940,9676,1
1799,18003,1
11063,2665,1
16220,12141,1
12211,16307,1
16147,14994,1
4627,6162,1
10389,10659,1
7298,16950,1
3711,15693,1
10074,14614,1
11513,4166,1
12532,16923,1
14982,13496,1
13191,426,1
16443,17388,1
7591,12612,1
3236,1113,1
15551,18534,1
14584,18395,1
9053,18217,1
3680,2754,1
1944,10551,1
2393,3688,1
9940,17780,1
11164,5145,2
18512,14429,1
10277,1242,1
1930,10808,1
1781,1982,2
18714,8955,1
10056,6286,1
13287,1712,1
17354,17670,1
10889,4737,1
9977,11308,1
1417,13309,1
17176,5102,1
15165,16750,1
7051,16048,1
10816,12435,1
17173,2754,1
12604,13153,2
12217,16131,2
1285,1285,209
18571,18571,1
817,18630,1
14355,273,31
5581,9200,1
5921,14675,3
2845,17748,20
13104,10490,1
4645,7927,2
8653,13353,1
16324,5744,1
17643,11269,2
5978,9238,1
18244,9603,1
15404,10934,3
1443,18755,3
9442,7936,8
6960,8582,1
8223,369,3
2953,14646,4
9650,5191,2
8598,12181,1
9593,2315,1
16170,1386,2
8949,3883,1
5630,7053,2
12499,18270,1
6852,14089,3
11170,11170,3
3944,1480,1
11237,2634,5
17290,8955,1
6281,11088,6
3008,14702,2
12598,14729,3
1353,2930,1
13784,2819,3
11581,11581,7
27,16257,1
7518,7518,2
12342,12398,1
9692,10869,1
13341,9975,2
11182,5502,3
15813,10792,1
13189,3706,4
5853,3241,1
17732,17732,6
1851,1157,1
11690,11053,2
14653,5203,1
15984,4594,1
3725,10634,1
13805,9394,2
495,14003,1
13363,8289,1
3421,18738,1
3287,9933,1
3944,12747,1
10327,977,1
2159,10330,1
273,273,3
17780,18578,2
977,950,1
15720,11250,4
14225,7904,1
3189,9590,1
10420,14464,2
2991,7370,3
14931,5163,1
12654,4530,2
13744,15786,2
13668,15208,1
14131,14097,1
9289,18219,1
2202,18220,1
2770,13815,1
8486,8486,10
13426,14907,1
1219,11202,1
10107,7169,1
14464,16840,1
6581,15400,1
3427,14173,1
4164,15765,2
17519,5745,1
8599,4276,1
17615,670,2
4273,10396,1
6153,5156,3
12275,11597,1
8109,9039,2
8955,17141,1
17798,16701,1
11321,11818,1
9480,11818,1
11513,14658,1
11789,3006,1
1130,17278,1
3004,5819,2
16460,803,1
2721,5537,5
14087,2816,1
7467,7467,1
16074,13315,1
11551,3099,1
12421,8604,1
6460,6157,2
3161,8783,1
17692,10014,1
5653,16923,1
1588,17266,1
18465,4212,1
9581,2963,1
13819,13013,2
5534,1690,3
1950,8304,1
60,11679,1
5533,3473,1
8025,14829,1
13797,13797,5
17430,13892,1
6721,2672,2
9554,6264,1
13859,1690,2
16274,4174,1
1708,17408,1
18636,18269,1
6955,4541,1
5024,15965,1
10108,10479,1
16944,2661,1
1078,13700,1
9265,2570,2
11798,4049,2
2206,4589,1
14632,14625,1
5635,5337,1
13843,1316,1
2876,2876,3
9426,3170,1
16754,245,1
16955,3170,1
10330,9855,1
8513,6430,1
1988,15726,1
6401,12169,1
4332,3996,1
8294,12308,1
4019,4261,1
266,15587,1
17216,17290,1
5129,10353,1
2973,8335,1
17093,11088,3
15923,7058,2
4825,2913,1
18244,10066,1
2982,16954,2
12513,12887,1
7041,17265,1
18714,4889,1
8222,886,2
16779,18147,1
1946,9220,3
5394,16661,1
5129,6888,1
9648,2993,1
3081,8971,1
12846,12846,1
4377,17978,2
13748,8641,1
10947,13124,1
16916,14106,1
7571,9436,2
17632,7090,1
16806,16889,1
13630,11811,1
4787,9360,1
9115,8510,1
7288,444,1
823,12922,1
9039,4346,1
3935,6777,1
7584,14173,1
7032,13379,1
11261,12595,1
9692,8955,1
13815,3889,1
16633,1719,1
3775,17680,1
14386,7455,1
16671,8371,1
8905,9777,1
12053,10328,2
2011,10941,1
5713,16889,1
15190,12724,1
5304,498,1
16797,1688,1
18099,1457,1
3844,16125,1
12611,12611,2
15071,10883,1
5664,4984,1
17093,9940,1
17866,9858,1
6411,60,1
3742,15208,1
15936,17767,1
6664,1534,2
3511,2819,1
14543,13086,1
10267,16145,1
12596,9493,1
13395,786,1
13992,17338,1
15880,6329,1
14293,8882,1
4529,7357,1
18316,3702,1
8626,13091,2
13770,5742,1
3892,3199,1
5858,4110,1
14966,13609,1
3020,9681,1
17088,2745,1
7249,3413,1
824,15174,1
15884,15401,1
8418,3616,1
8705,10934,1
1968,16290,1
14137,16304,1
4787,4954,1
14399,12789,1
13708,17871,1
10649,5091,1
199,6455,3
5791,16719,1
7055,16258,1
12604,543,1
16633,16056,1
8193,15847,1
7243,18025,1
14772,9330,1
6960,5208,1
11126,11212,1
4439,10431,1
6755,11773,1
10042,10204,1
16579,9243,1
6517,3543,1
4501,1944,1
18648,14817,2
4147,11214,1
6473,7113,1
7282,7282,1
8953,8953,1
7679,1698,1
7850,17141,1
18605,16775,1
11679,15052,1
9044,15672,1
13966,6168,1
17425,6286,1
17260,16392,1
3188,1939,2
8599,17953,1
17271,5630,1
16440,8371,1
4964,989,2
5624,9044,1
8650,14543,1
15717,6202,1
16123,16123,1
12042,15551,1
12642,17182,1
12806,2913,2
11329,2845,1
11927,18506,1
17892,15165,1
15985,16774,1
10884,540,1
2456,9288,1
13308,9330,1
1414,15770,1
895,13555,1
14138,739,1
10647,18008,1
14675,13963,1
10647,11981,1
18269,4643,1
739,3491,1
8992,639,1
15630,11498,1
11121,10550,1
4830,11010,1
205,11983,1
8085,3680,1
11876,11876,2
16797,2913,3
10028,10850,1
15931,8354,2
16324,1484,1
1052,317,1
11612,18325,1
14178,14178,2
17632,11053,2
2921,17471,1
9044,309,1
14890,11102,1
4787,9924,1
17583,11278,1
8678,1430,1
3125,3291,2
18512,15615,1
17122,7041,1
2012,2837,1
1969,3689,1
15637,6404,1
15551,13191,2
11055,7423,1
434,1321,1
11077,18652,1
15275,3119,1
6426,10236,1
5815,8307,1
5939,1925,1
14747,6789,1
11610,4357,1
6327,14419,1
16246,15551,1
17438,4033,3
16310,15553,1
2041,16391,1
4269,5581,1
15191,17539,3
15717,13495,1
8236,13253,1
13348,5635,1
13805,15736,1
2366,3089,1
7311,7467,1
15572,9927,1
16013,16907,1
10048,9086,1
16661,14789,1
17118,17725,1
16797,543,1
14659,16857,2
10744,4056,1
4889,10420,1
8444,6937,1
10353,10895,1
2246,16283,1
12961,12352,1
8711,256,1
18241,16893,1
10978,12365,1
3488,17763,1
8104,13763,1
5922,10462,1
7663,7669,1
1859,18167,1
13383,12907,1
4787,6777,1
6954,859,1
4517,17545,1
7357,1132,1
5967,12231,1
3415,4812,1
7389,18692,1
15645,12043,1
3575,4877,1
1805,11729,1
8076,12875,1
16726,18512,1
16488,16948,1
15286,3711,1
7235,10932,1
14525,15551,2
12359,1007,3
16991,16991,7
13442,13442,92
590,18454,1
1863,1863,80
1423,14622,2
11772,2206,1
18081,6936,1
15567,12546,1
9692,11982,1
17528,9613,2
15906,2126,1
6644,1414,1
12509,11789,4
14386,11789,4
8702,14994,1
10637,18303,1
15502,5822,1
13498,9047,1
5513,1316,1
8882,9231,1
830,14138,1
183,183,17
17290,12231,1
9732,17400,1
14822,18269,2
7327,14036,1
18714,2277,1
1537,1537,92
11799,15769,1
18254,4580,3
13341,16585,3
10778,7565,1
3040,9708,3
15520,16960,1
5046,2276,1
7859,4111,4
3129,16723,1
12169,9709,1
8244,2957,3
18463,8650,1
5939,18062,1
9086,1599,1
18221,16789,1
3806,6528,1
2976,2976,1
14269,17145,1
15206,14572,1
6459,9149,1
2206,12706,1
9348,15248,1
966,8685,2
1316,8845,2
16844,7058,1
16220,7058,2
14898,1690,2
12623,15653,1
15965,4971,1
3171,15551,1
15776,17449,2
16497,9589,1
13515,932,1
6020,10243,1
3178,3777,15
12438,1812,2
8549,11724,2
2819,13815,1
10649,16401,1
5525,2943,1
5071,2152,2
16248,7675,1
62,16315,2
9180,15657,2
10784,8838,1
15361,6997,1
3990,4517,2
14596,4901,1
18542,13462,1
11880,10416,1
1944,9322,1
11546,7041,1
5219,9963,2
6,10936,2
4100,5635,1
17788,10003,1
5825,2089,1
791,3040,3
17176,13724,2
2655,14968,1
4782,12891,1
15165,2265,1
15693,3711,1
886,11690,7
11942,2844,1
6865,568,1
16025,10286,2
8992,7705,1
8962,13555,1
14149,16608,1
11742,8514,1
1298,13272,1
15440,9086,1
10565,17263,1
2174,2174,2
16329,5455,1
1209,3735,1
12237,14484,1
16948,9924,1
6992,13728,1
9633,18584,1
2719,9139,1
2193,12802,5
10693,10693,3
5921,15296,1
15700,15487,1
8033,17632,1
17159,17159,3
17086,6408,1
7828,7755,2
10923,6541,1
6630,11606,1
2820,12692,4
5854,5854,3
6690,14375,1
16310,15717,2
10997,12452,2
10098,13006,3
11063,472,1
4422,5924,2
12727,16903,2
1595,6150,2
10208,14127,1
14067,7053,1
15481,18316,2
7221,7221,1
950,977,1
11899,13293,2
8017,11532,1
4632,6648,1
17895,7987,1
17725,1863,2
14951,12431,1
17091,18211,1
17214,18628,1
5554,15950,3
598,13648,1
10133,12867,1
